Part_ID,Part_Name,Equipment_Family,Equipment_Model,Part_Category,Demand_Profile,Criticality,Supplier_ID,Supplier_Region,Unit_Cost_EUR,Storage_Type,Lifecycle_Status,ABC_Class,Movement_Class,Manual_Location,UDC_Type,Dim_X_mm,Dim_Y_mm,Dim_Z_mm,Unit_Volume_cm3,Max_Dimension_mm,Stock_Managed
WB-CMP-0663,Eyelight Bead Breaker Pad,Wheel Balancer,Eyelight,"Clamps, jaws & tooling",regular,Medium,SUP-019,EU,115.0,Small Rack,Active,B,NC,R-L38,E,236,283,46,3072,283,0
TC-SNS-0711,HD1200 Truck Proximity Switch,Tyre Changer,HD1200 Truck,"Sensors, encoders & switches",intermittent,Medium,SUP-016,EU,60.0,Electronics Cage,Active,B,NC,R-Q04,D,107,156,10,167,156,1
WA-SNS-0493,REMO Limit Switch,Wheel Aligner,REMO,"Sensors, encoders & switches",intermittent,Medium,SUP-010,EU,215.0,Electronics Cage,Active,A,NC,R-P20,B,75,54,116,470,116,0
TC-HYD-0369,A2024 LL Lift Cylinder Seal,Tyre Changer,A2024 LL,"Hydraulic pumps, hoses & seals",intermittent,High,SUP-020,EU,37.02,Small Rack,Active,C,NC,R-Y71,D,109,133,45,652,133,0
VL-PNE-0565,Alignment Lift Pressure Switch,Vehicle Lift,Alignment Lift,Pneumatic valves & cylinders,intermittent,High,SUP-017,EU,385.0,Small Rack,Active,A,NC,R-D93,F,466,259,77,9293,466,1
WA-PNE-0572,Exact Precision Pneumatic Cylinder,Wheel Aligner,Exact Precision,Pneumatic valves & cylinders,intermittent,Critical,SUP-005,Eastern Europe,35.31,Small Rack,Active,C,NC,R-Q03,VER,1094,314,98,33665,1094,0
VL-HYD-0784,Alignment Lift Pressure Valve,Vehicle Lift,Alignment Lift,"Hydraulic pumps, hoses & seals",intermittent,High,SUP-010,EU,770.0,Small Rack,New,A,NC,R-E80,PALLET,827,706,633,369585,827,0
WB-PNE-0802,EM 9000 Solenoid Valve,Wheel Balancer,EM 9000,Pneumatic valves & cylinders,intermittent,High,SUP-008,EU,115.0,Small Rack,Active,B,NC,R-D24,PALLET,915,506,208,96302,915,0
WB-CAB-0251,Mobile Balancer Signal Cable,Wheel Balancer,Mobile Balancer,"Cables, connectors & harnesses",intermittent,High,SUP-003,EU,21.85,Bin,Active,C,NC,R-B30,D,195,180,109,3826,195,0
WB-CMP-0232,EM 9000 Cone Adaptor,Wheel Balancer,EM 9000,"Clamps, jaws & tooling",regular,Critical,SUP-007,Eastern Europe,495.0,Small Rack,Active,A,NC,R-Z19,B,87,55,56,268,87,1
TE-PNE-0053,Suspension Tester Manifold Valve,Technical Control,Suspension Tester,Pneumatic valves & cylinders,intermittent,High,SUP-003,EU,275.0,Small Rack,Active,A,NC,R-Y63,B,41,85,25,87,85,0
WB-PNE-0886,EM 9000 Manifold Valve,Wheel Balancer,EM 9000,Pneumatic valves & cylinders,intermittent,Medium,SUP-012,Italy,305.0,Small Rack,Active,A,NC,R-Q83,F,349,563,63,12379,563,0
WA-CMP-0065,Camera Aligner Cone Adaptor,Wheel Aligner,Camera Aligner,"Clamps, jaws & tooling",regular,Medium,SUP-016,EU,50.0,Small Rack,Active,C,NC,R-P76,D,182,126,48,1101,182,0
WB-HYD-0780,Mobile Balancer Hose Coupling,Wheel Balancer,Mobile Balancer,"Hydraulic pumps, hoses & seals",intermittent,High,SUP-019,EU,65.0,Small Rack,Active,B,NC,R-F31,VER,1321,339,114,51051,1321,0
TC-SNS-0094,Basic Line TC Limit Switch,Tyre Changer,Basic Line TC,"Sensors, encoders & switches",intermittent,Critical,SUP-012,Italy,65.0,Electronics Cage,Active,B,NC,R-D64,B,36,99,64,228,99,0
WA-CMP-0651,REMO Wheel Clamp,Wheel Aligner,REMO,"Clamps, jaws & tooling",regular,High,SUP-001,Italy,37.94,Small Rack,Active,C,NC,R-T45,B,92,68,105,657,105,0
TC-PNE-0371,HD1200 Truck Pneumatic Cylinder,Tyre Changer,HD1200 Truck,Pneumatic valves & cylinders,intermittent,High,SUP-018,EU,160.0,Small Rack,Active,A,NC,R-D94,D,81,221,68,1217,221,0
TC-SNS-0548,Basic Line TC Position Sensor,Tyre Changer,Basic Line TC,"Sensors, encoders & switches",intermittent,High,SUP-009,Italy,470.0,Electronics Cage,Active,A,NC,R-Y55,B,116,118,62,849,118,0
WB-SNS-0496,Mobile Balancer Encoder Sensor,Wheel Balancer,Mobile Balancer,"Sensors, encoders & switches",intermittent,High,SUP-012,Italy,135.0,Electronics Cage,Active,A,NC,R-A18,E,121,362,55,2409,362,1
TC-PNE-0600,HD1200 Truck Air Regulator,Tyre Changer,HD1200 Truck,Pneumatic valves & cylinders,intermittent,Medium,SUP-011,EU,37.73,Small Rack,Active,C,NC,R-Y92,D,290,202,91,5331,290,0
WA-CAB-0918,REMO Connector Kit,Wheel Aligner,REMO,"Cables, connectors & harnesses",intermittent,Medium,SUP-008,EU,29.28,Bin,Active,C,NC,R-S75,B,48,33,16,25,48,1
TC-SNS-0868,Basic Line TC Position Sensor,Tyre Changer,Basic Line TC,"Sensors, encoders & switches",intermittent,High,SUP-007,Eastern Europe,470.0,Electronics Cage,Active,A,NC,R-P33,ORANGE,988,736,605,439937,988,1
TC-SNS-0652,Basic Line TC Load Cell,Tyre Changer,Basic Line TC,"Sensors, encoders & switches",intermittent,Medium,SUP-005,Eastern Europe,195.0,Electronics Cage,Active,A,NC,R-Y70,D,185,111,83,1704,185,1
TC-BRG-0595,Artiglio Master Hub Shaft,Tyre Changer,Artiglio Master,Bearings & shafts,regular,Critical,SUP-001,Italy,80.0,Bin,Active,B,NC,R-D20,B,100,88,49,431,100,1
VL-HYD-0875,Two-Post Lift Flow Valve,Vehicle Lift,Two-Post Lift,"Hydraulic pumps, hoses & seals",intermittent,High,SUP-016,EU,30.9,Small Rack,Active,C,NC,R-T47,F,611,316,196,37843,611,0
WA-SNS-0930,REMO Load Cell,Wheel Aligner,REMO,"Sensors, encoders & switches",intermittent,Medium,SUP-001,Italy,33.62,Electronics Cage,Active,C,NC,R-S70,D,240,179,155,6659,240,0
TC-SNS-0332,Artiglio Master Calibration Sensor,Tyre Changer,Artiglio Master,"Sensors, encoders & switches",intermittent,High,SUP-008,EU,590.0,Electronics Cage,New,A,NC,R-S78,D,88,141,38,472,141,0
VL-HYD-0972,Alignment Lift Lift Cylinder Seal,Vehicle Lift,Alignment Lift,"Hydraulic pumps, hoses & seals",intermittent,High,SUP-005,Eastern Europe,250.0,Small Rack,Active,A,NC,R-M09,ORANGE,713,861,242,148562,861,0
VL-HYD-0546,Alignment Lift Hydraulic Seal Kit,Vehicle Lift,Alignment Lift,"Hydraulic pumps, hoses & seals",intermittent,High,SUP-020,EU,26.54,Small Rack,Active,C,NC,R-T69,VER,889,369,199,65280,889,0
WA-CMP-0965,3D Aligner Bead Breaker Pad,Wheel Aligner,3D Aligner,"Clamps, jaws & tooling",regular,Medium,SUP-015,EU,42.53,Small Rack,Active,C,NC,R-L50,PALLET,856,734,359,225561,856,0
VL-PNE-0092,Scissor Lift Manifold Valve,Vehicle Lift,Scissor Lift,Pneumatic valves & cylinders,intermittent,Medium,SUP-006,EU,160.0,Small Rack,Active,A,NC,R-C77,F,331,421,196,27313,421,1
TC-PNE-0539,Artiglio Master Pneumatic Cylinder,Tyre Changer,Artiglio Master,Pneumatic valves & cylinders,intermittent,High,SUP-016,EU,39.56,Small Rack,Active,C,NC,R-M94,E,291,350,89,9065,350,0
VL-BRG-0439,Two-Post Lift Spindle Bearing,Vehicle Lift,Two-Post Lift,Bearings & shafts,regular,Medium,SUP-007,Eastern Europe,100.0,Bin,Active,A,D,R-P70,E,389,233,76,6888,389,1
WB-PNE-0996,Eyelight Manifold Valve,Wheel Balancer,Eyelight,Pneumatic valves & cylinders,intermittent,Medium,SUP-004,EU,38.68,Small Rack,Active,C,NC,R-Y51,E,221,329,34,2472,329,0
WA-PNE-0578,3D Aligner Air Hose Set,Wheel Aligner,3D Aligner,Pneumatic valves & cylinders,intermittent,Medium,SUP-016,EU,195.0,Small Rack,Active,A,NC,R-L35,ORANGE,1169,511,412,246112,1169,0
WB-HYD-0185,ET Series Hydraulic Hose,Wheel Balancer,ET Series,"Hydraulic pumps, hoses & seals",intermittent,Low,SUP-016,EU,680.0,Small Rack,Active,A,NC,R-Q26,E,315,211,66,4387,315,0
TC-PNE-0058,HD1200 Truck Air Regulator,Tyre Changer,HD1200 Truck,Pneumatic valves & cylinders,intermittent,High,SUP-006,EU,85.0,Small Rack,Active,B,NC,R-E93,E,412,127,58,3035,412,1
WB-SNS-0234,ET Series Limit Switch,Wheel Balancer,ET Series,"Sensors, encoders & switches",intermittent,Critical,SUP-017,EU,110.0,Electronics Cage,Active,B,NC,R-E84,D,177,212,127,4766,212,0
WB-CAB-0962,Eyelight Signal Cable,Wheel Balancer,Eyelight,"Cables, connectors & harnesses",intermittent,Low,SUP-002,Italy,220.0,Bin,Active,A,NC,R-Y21,E,188,164,151,4656,188,1
AD-SNS-0505,Diagnostic Console Calibration Sensor,ADAS & Diagnosis,Diagnostic Console,"Sensors, encoders & switches",intermittent,Low,SUP-009,Italy,185.0,Electronics Cage,Phase-out,A,NC,R-L64,F,483,211,52,5299,483,0
TC-HYD-0891,Artiglio Master Hydraulic Seal Kit,Tyre Changer,Artiglio Master,"Hydraulic pumps, hoses & seals",intermittent,Medium,SUP-013,North America,38.43,Small Rack,Active,C,NC,R-E70,E,245,186,44,2005,245,1
TE-PNE-0438,Suspension Tester Air Hose Set,Technical Control,Suspension Tester,Pneumatic valves & cylinders,intermittent,Low,SUP-004,EU,145.0,Small Rack,Phase-out,A,NC,R-D39,F,363,383,48,6673,383,0
TC-BLT-0514,Basic Line TC Belt Tensioner,Tyre Changer,Basic Line TC,Belts & pulleys,regular,Low,SUP-011,EU,105.0,Bin,Active,A,D,R-Z35,B,49,149,66,482,149,1
TC-BRG-0186,Basic Line TC Hub Shaft,Tyre Changer,Basic Line TC,Bearings & shafts,regular,High,SUP-020,EU,105.0,Bin,Active,A,D,R-A24,B,22,87,29,56,87,1
TC-BRG-0274,A2024 LL Roller Bearing,Tyre Changer,A2024 LL,Bearings & shafts,regular,Medium,SUP-017,EU,90.0,Bin,Active,A,D,R-D70,D,258,220,53,3008,258,1
AD-CMP-0039,Camera Calibration Wheel Clamp,ADAS & Diagnosis,Camera Calibration,"Clamps, jaws & tooling",regular,Medium,SUP-008,EU,485.0,Small Rack,Active,A,D,R-I54,E,282,249,55,3862,282,1
TC-CMP-0346,Basic Line TC Bead Breaker Pad,Tyre Changer,Basic Line TC,"Clamps, jaws & tooling",regular,Medium,SUP-001,Italy,200.0,Small Rack,Active,A,D,R-Q60,E,291,183,45,2396,291,1
WB-BLT-0427,ET Series Poly-V Belt,Wheel Balancer,ET Series,Belts & pulleys,regular,Low,SUP-010,EU,90.0,Bin,Active,A,D,R-N60,D,126,209,105,2765,209,1
WB-PNE-0611,Eyelight Air Regulator,Wheel Balancer,Eyelight,Pneumatic valves & cylinders,intermittent,Medium,SUP-006,EU,55.0,Small Rack,Active,B,NC,R-D85,E,229,188,72,3100,229,0
VL-HYD-0973,ERCO Lift Hydraulic Hose,Vehicle Lift,ERCO Lift,"Hydraulic pumps, hoses & seals",intermittent,Low,SUP-008,EU,26.58,Small Rack,Phase-out,C,NC,R-N30,E,225,375,70,5906,375,0
VL-CAB-0734,ERCO Lift Ribbon Cable,Vehicle Lift,ERCO Lift,"Cables, connectors & harnesses",intermittent,Medium,SUP-017,EU,38.57,Bin,Active,C,NC,R-G35,B,146,49,75,537,146,0
TC-SNS-0169,Artiglio Master Speed Sensor,Tyre Changer,Artiglio Master,"Sensors, encoders & switches",intermittent,High,SUP-001,Italy,125.0,Electronics Cage,Active,B,NC,R-Q10,B,137,74,71,720,137,0
WB-PNE-0259,Mobile Balancer Foot Pedal Valve,Wheel Balancer,Mobile Balancer,Pneumatic valves & cylinders,intermittent,High,SUP-019,EU,80.0,Small Rack,Active,B,NC,R-T16,PALLET,1096,402,125,55074,1096,1
VL-BRG-0305,Scissor Lift Roller Bearing,Vehicle Lift,Scissor Lift,Bearings & shafts,regular,Low,SUP-004,EU,25.97,Bin,Phase-out,C,NC,R-L89,B,76,145,28,309,145,0
TE-PNE-0984,Suspension Tester Foot Pedal Valve,Technical Control,Suspension Tester,Pneumatic valves & cylinders,intermittent,High,SUP-010,EU,43.44,Small Rack,Active,C,NC,R-P70,F,302,377,62,7059,377,1
TE-HYD-0249,Brake Tester Hose Coupling,Technical Control,Brake Tester,"Hydraulic pumps, hoses & seals",intermittent,High,SUP-004,EU,445.0,Small Rack,Active,A,NC,R-N73,D,267,128,51,1743,267,0
TE-SNS-0914,Suspension Tester Limit Switch,Technical Control,Suspension Tester,"Sensors, encoders & switches",intermittent,High,SUP-001,Italy,445.0,Electronics Cage,Active,A,NC,R-P56,E,323,130,117,4913,323,0
WB-CAB-0960,Eyelight Power Cable,Wheel Balancer,Eyelight,"Cables, connectors & harnesses",intermittent,Low,SUP-019,EU,85.0,Bin,Active,B,NC,R-M84,B,117,104,104,1265,117,0
VL-SNS-0342,Two-Post Lift Proximity Switch,Vehicle Lift,Two-Post Lift,"Sensors, encoders & switches",intermittent,Low,SUP-015,EU,49.02,Electronics Cage,Active,B,NC,R-Z57,B,123,65,48,384,123,0
WA-PNE-0125,Camera Aligner Pneumatic Cylinder,Wheel Aligner,Camera Aligner,Pneumatic valves & cylinders,intermittent,Medium,SUP-009,Italy,125.0,Small Rack,Active,A,NC,R-D50,VER,777,430,143,47778,777,0
VL-SNS-0504,Two-Post Lift Encoder Sensor,Vehicle Lift,Two-Post Lift,"Sensors, encoders & switches",intermittent,High,SUP-007,Eastern Europe,150.0,Electronics Cage,Active,A,NC,R-A91,B,144,143,34,700,144,1
WB-SNS-0879,Mobile Balancer Load Cell,Wheel Balancer,Mobile Balancer,"Sensors, encoders & switches",intermittent,High,SUP-014,Eastern Europe,330.0,Electronics Cage,Active,A,NC,R-G70,VER,1324,616,102,83190,1324,0
WB-HYD-0710,ET Series Lift Cylinder Seal,Wheel Balancer,ET Series,"Hydraulic pumps, hoses & seals",intermittent,High,SUP-004,EU,120.0,Small Rack,Active,B,NC,R-S82,F,364,455,44,7287,455,1
WB-HYD-0461,Eyelight Hydraulic Seal Kit,Wheel Balancer,Eyelight,"Hydraulic pumps, hoses & seals",intermittent,Medium,SUP-020,EU,100.0,Small Rack,Active,B,NC,R-M20,D,98,84,84,691,98,0
TC-SNS-0553,Basic Line TC Encoder Sensor,Tyre Changer,Basic Line TC,"Sensors, encoders & switches",intermittent,Critical,SUP-017,EU,180.0,Electronics Cage,Active,A,NC,R-S48,B,147,91,87,1164,147,0
TC-PNE-0892,HD1200 Truck Pressure Switch,Tyre Changer,HD1200 Truck,Pneumatic valves & cylinders,intermittent,Medium,SUP-014,Eastern Europe,410.0,Small Rack,Active,A,NC,R-G21,ORANGE,1151,425,126,61636,1151,0
VL-SNS-0167,ERCO Lift Load Cell,Vehicle Lift,ERCO Lift,"Sensors, encoders & switches",intermittent,Low,SUP-005,Eastern Europe,305.0,Electronics Cage,Phase-out,A,NC,R-L26,B,102,147,54,810,147,0
WA-PNE-0878,REMO Pneumatic Cylinder,Wheel Aligner,REMO,Pneumatic valves & cylinders,intermittent,Medium,SUP-003,EU,125.0,Small Rack,Active,B,NC,R-N14,D,249,236,42,2468,249,1
WB-HYD-0009,EM 9000 Hose Coupling,Wheel Balancer,EM 9000,"Hydraulic pumps, hoses & seals",intermittent,High,SUP-004,EU,65.0,Small Rack,Active,B,NC,R-E58,PALLET,1166,628,708,518432,1166,1
AD-HYD-0866,Diagnostic Console Hose Coupling,ADAS & Diagnosis,Diagnostic Console,"Hydraulic pumps, hoses & seals",intermittent,High,SUP-008,EU,35.46,Small Rack,Phase-out,C,NC,R-Z69,E,135,254,40,1372,254,0
TE-PNE-0944,Inspection Line Solenoid Valve,Technical Control,Inspection Line,Pneumatic valves & cylinders,intermittent,High,SUP-004,EU,75.0,Small Rack,Active,B,NC,R-C87,B,115,31,76,271,115,0
AD-SNS-0146,Camera Calibration Load Cell,ADAS & Diagnosis,Camera Calibration,"Sensors, encoders & switches",intermittent,High,SUP-002,Italy,220.0,Electronics Cage,Active,A,NC,R-E88,B,125,136,73,1241,136,0
TC-HYD-0446,Artiglio Master Hose Coupling,Tyre Changer,Artiglio Master,"Hydraulic pumps, hoses & seals",intermittent,Critical,SUP-003,EU,465.0,Small Rack,Active,A,NC,R-Y19,ORANGE,881,532,633,296682,881,0
AD-HYD-0086,Camera Calibration Hydraulic Hose,ADAS & Diagnosis,Camera Calibration,"Hydraulic pumps, hoses & seals",intermittent,Critical,SUP-013,North America,370.0,Small Rack,Active,A,NC,R-N61,E,388,280,121,13145,388,1
AD-SNS-0987,SCE Calibration Limit Switch,ADAS & Diagnosis,SCE Calibration,"Sensors, encoders & switches",intermittent,High,SUP-014,Eastern Europe,280.0,Electronics Cage,Active,A,NC,R-I33,B,42,116,111,541,116,0
VL-HYD-0728,Two-Post Lift Pump Assembly,Vehicle Lift,Two-Post Lift,"Hydraulic pumps, hoses & seals",intermittent,High,SUP-006,EU,65.0,Small Rack,Active,B,NC,R-Z68,PALLET,717,641,216,99273,717,0
TC-HYD-0225,HD1200 Truck Lift Cylinder Seal,Tyre Changer,HD1200 Truck,"Hydraulic pumps, hoses & seals",intermittent,High,SUP-019,EU,225.0,Small Rack,Active,A,NC,R-L71,F,535,461,163,40202,535,0
WB-HYD-0082,Mobile Balancer Pressure Valve,Wheel Balancer,Mobile Balancer,"Hydraulic pumps, hoses & seals",intermittent,Medium,SUP-018,EU,32.38,Small Rack,Active,C,NC,R-A81,PALLET,904,438,765,302903,904,0
TC-CAB-0685,Artiglio Master Sensor Harness,Tyre Changer,Artiglio Master,"Cables, connectors & harnesses",intermittent,Low,SUP-010,EU,65.0,Bin,Active,B,NC,R-B28,D,255,245,139,8684,255,0
TE-PNE-0561,Test Lane Solenoid Valve,Technical Control,Test Lane,Pneumatic valves & cylinders,intermittent,Medium,SUP-014,Eastern Europe,185.0,Small Rack,Active,A,NC,R-M41,PALLET,1068,533,657,373993,1068,0
TC-HYD-0192,HD1200 Truck Pressure Valve,Tyre Changer,HD1200 Truck,"Hydraulic pumps, hoses & seals",intermittent,Critical,SUP-004,EU,160.0,Small Rack,Active,A,NC,R-G86,E,169,285,120,5780,285,1
TC-SNS-0123,A2024 LL Limit Switch,Tyre Changer,A2024 LL,"Sensors, encoders & switches",intermittent,High,SUP-013,North America,75.0,Electronics Cage,Active,B,NC,R-Y17,B,91,93,21,178,93,1
WB-CAB-0691,Mobile Balancer Connector Kit,Wheel Balancer,Mobile Balancer,"Cables, connectors & harnesses",intermittent,High,SUP-019,EU,12.75,Bin,Active,C,NC,R-B70,PALLET,946,585,169,93526,946,0
TC-HYD-0392,Artiglio Master Hydraulic Hose,Tyre Changer,Artiglio Master,"Hydraulic pumps, hoses & seals",intermittent,Critical,SUP-003,EU,435.0,Small Rack,Phase-out,A,NC,R-Q70,D,285,229,15,979,285,0
AD-SNS-0130,Radar Calibration Load Cell,ADAS & Diagnosis,Radar Calibration,"Sensors, encoders & switches",intermittent,High,SUP-003,EU,35.12,Electronics Cage,Active,C,NC,R-B65,B,45,118,18,96,118,0
AD-HYD-0692,Radar Calibration Hydraulic Seal Kit,ADAS & Diagnosis,Radar Calibration,"Hydraulic pumps, hoses & seals",intermittent,Medium,SUP-019,EU,145.0,Small Rack,Active,A,NC,R-L85,E,397,170,165,11136,397,1
AD-HYD-0644,Camera Calibration Hydraulic Seal Kit,ADAS & Diagnosis,Camera Calibration,"Hydraulic pumps, hoses & seals",intermittent,Low,SUP-001,Italy,18.81,Small Rack,Active,C,NC,R-E02,E,223,208,155,7190,223,1
TC-SNS-0522,Artiglio Master Encoder Sensor,Tyre Changer,Artiglio Master,"Sensors, encoders & switches",intermittent,Critical,SUP-002,Italy,37.92,Electronics Cage,Active,C,NC,R-T57,B,28,98,56,154,98,1
WA-HYD-0605,Camera Aligner Pressure Valve,Wheel Aligner,Camera Aligner,"Hydraulic pumps, hoses & seals",intermittent,Medium,SUP-006,EU,75.0,Small Rack,Active,B,NC,R-B74,D,209,232,22,1067,232,1
TC-HYD-0128,HD1200 Truck Pump Assembly,Tyre Changer,HD1200 Truck,"Hydraulic pumps, hoses & seals",intermittent,Medium,SUP-003,EU,300.0,Small Rack,Phase-out,A,NC,R-B16,E,345,170,48,2815,345,0
WA-PNE-0574,Exact Precision Foot Pedal Valve,Wheel Aligner,Exact Precision,Pneumatic valves & cylinders,intermittent,Critical,SUP-008,EU,70.0,Small Rack,Active,B,NC,R-T51,E,410,349,145,20748,410,1
WB-PNE-0258,Eyelight Air Regulator,Wheel Balancer,Eyelight,Pneumatic valves & cylinders,intermittent,Medium,SUP-010,EU,370.0,Small Rack,Active,A,NC,R-G86,D,199,149,156,4626,199,0
VL-HYD-0920,Scissor Lift Hydraulic Hose,Vehicle Lift,Scissor Lift,"Hydraulic pumps, hoses & seals",intermittent,High,SUP-008,EU,85.0,Small Rack,Active,B,NC,R-N88,PALLET,1022,609,714,444392,1022,0
TE-SNS-0516,Brake Tester Position Sensor,Technical Control,Brake Tester,"Sensors, encoders & switches",intermittent,Medium,SUP-002,Italy,40.98,Electronics Cage,Active,C,NC,R-S40,D,152,195,142,4209,195,0
WB-SNS-0385,Eyelight Encoder Sensor,Wheel Balancer,Eyelight,"Sensors, encoders & switches",intermittent,Critical,SUP-011,EU,120.0,Electronics Cage,Phase-out,B,NC,R-F60,B,86,140,98,1180,140,0
AD-HYD-0788,Diagnostic Console Lift Cylinder Seal,ADAS & Diagnosis,Diagnostic Console,"Hydraulic pumps, hoses & seals",intermittent,Medium,SUP-007,Eastern Europe,425.0,Small Rack,Active,A,NC,R-L64,D,275,208,100,5720,275,0
TE-SNS-0909,Inspection Line Encoder Sensor,Technical Control,Inspection Line,"Sensors, encoders & switches",intermittent,Medium,SUP-014,Eastern Europe,49.66,Electronics Cage,Active,C,NC,R-Y64,D,171,142,38,923,171,0
VL-PNE-0570,Scissor Lift Air Regulator,Vehicle Lift,Scissor Lift,Pneumatic valves & cylinders,intermittent,High,SUP-013,North America,39.03,Small Rack,Active,C,NC,R-G21,D,289,91,86,2262,289,0
TC-HYD-0150,Artiglio Master Pump Assembly,Tyre Changer,Artiglio Master,"Hydraulic pumps, hoses & seals",intermittent,Medium,SUP-006,EU,580.0,Small Rack,Active,A,NC,R-D86,F,546,309,56,9448,546,1
WB-HYD-0719,ET Series Hose Coupling,Wheel Balancer,ET Series,"Hydraulic pumps, hoses & seals",intermittent,High,SUP-016,EU,43.14,Small Rack,Active,C,NC,R-S85,VER,1443,273,128,50424,1443,0
WB-SNS-0126,ET Series Encoder Sensor,Wheel Balancer,ET Series,"Sensors, encoders & switches",intermittent,Medium,SUP-002,Italy,590.0,Electronics Cage,Active,A,NC,R-S86,F,605,318,77,14814,605,0
TC-HYD-0011,A2024 LL Hose Coupling,Tyre Changer,A2024 LL,"Hydraulic pumps, hoses & seals",intermittent,High,SUP-009,Italy,510.0,Small Rack,Active,A,NC,R-Q27,E,293,148,177,7675,293,0
TC-PNE-0099,HD1200 Truck Air Hose Set,Tyre Changer,HD1200 Truck,Pneumatic valves & cylinders,intermittent,High,SUP-011,EU,55.0,Small Rack,Active,C,NC,R-I40,PALLET,1195,542,450,291460,1195,0
TC-HYD-0883,HD1200 Truck Pump Assembly,Tyre Changer,HD1200 Truck,"Hydraulic pumps, hoses & seals",intermittent,Critical,SUP-010,EU,355.0,Small Rack,Active,A,NC,R-Y63,VER,1053,738,72,55952,1053,0
WA-BRG-0050,Exact Precision Spindle Bearing,Wheel Aligner,Exact Precision,Bearings & shafts,regular,Critical,SUP-001,Italy,30.65,Bin,Active,C,NC,R-B25,D,287,153,169,7421,287,0
TC-PNE-0759,Basic Line TC Manifold Valve,Tyre Changer,Basic Line TC,Pneumatic valves & cylinders,intermittent,Low,SUP-003,EU,48.73,Small Rack,Active,C,NC,R-C72,D,143,81,161,1865,161,0
TC-SNS-0694,HD1200 Truck Speed Sensor,Tyre Changer,HD1200 Truck,"Sensors, encoders & switches",intermittent,Critical,SUP-016,EU,30.97,Electronics Cage,Active,C,NC,R-N97,B,85,50,119,506,119,1
TC-HYD-0636,Basic Line TC Lift Cylinder Seal,Tyre Changer,Basic Line TC,"Hydraulic pumps, hoses & seals",intermittent,High,SUP-007,Eastern Europe,23.03,Small Rack,Active,C,NC,R-L06,E,351,148,92,4779,351,1
WB-HYD-0761,EM 9000 Pump Assembly,Wheel Balancer,EM 9000,"Hydraulic pumps, hoses & seals",intermittent,Medium,SUP-001,Italy,185.0,Small Rack,Active,A,NC,R-G52,VER,1292,553,94,67161,1292,0
TC-SNS-0756,Basic Line TC Encoder Sensor,Tyre Changer,Basic Line TC,"Sensors, encoders & switches",intermittent,High,SUP-015,EU,120.0,Electronics Cage,Active,A,NC,R-Z43,B,86,109,22,206,109,0
AD-PNE-0119,Camera Calibration Air Hose Set,ADAS & Diagnosis,Camera Calibration,Pneumatic valves & cylinders,intermittent,Critical,SUP-002,Italy,155.0,Small Rack,Active,B,NC,R-E51,VER,1305,336,178,78049,1305,0
TE-HYD-0624,Inspection Line Flow Valve,Technical Control,Inspection Line,"Hydraulic pumps, hoses & seals",intermittent,High,SUP-008,EU,280.0,Small Rack,Active,A,NC,R-M12,PALLET,948,720,504,344010,948,1
WA-SNS-0236,Camera Aligner Calibration Sensor,Wheel Aligner,Camera Aligner,"Sensors, encoders & switches",intermittent,Medium,SUP-010,EU,70.0,Electronics Cage,Active,B,NC,R-L08,D,106,185,132,2589,185,0
VL-SNS-0413,Scissor Lift Calibration Sensor,Vehicle Lift,Scissor Lift,"Sensors, encoders & switches",intermittent,High,SUP-009,Italy,75.0,Electronics Cage,Active,B,NC,R-I36,PALLET,897,443,455,180804,897,1
